# Opsim baseline2018b + Orbitfile mbas_2k
# ./baseline2018b_mbas_2k.txt
# ephemeris generation via PyOrbEphemerides
# planetary ephemeris file /epyc/projects/sssc/sources/oorb/data/de430.dat 
# obscode I11
# direct obs header metadata
# observation generation via DirectObs
# ephMode nbody prelimEphMode 2body
# rough tolerance for preliminary match 10.000000
# time step for preliminary match 1.000000
# pointing footprint camera
# obsRA fieldRA obsDec fieldDec obsRotSkyPos rotSkyPos obsDeg True
# obsMJD observationStartMJD obsTimeScale TAI seeing seeingFwhmGeom expTime visitExposureTime
objId time ra dec dradt ddecdt phase solarelon helio_dist geo_dist magV trueAnomaly velocity observationStartMJD night fieldRA fieldDec rotSkyPos filter visitExposureTime seeingFwhmEff seeingFwhmGeom fiveSigmaDepth solarElong magFilter dmagColor dmagTrail dmagDetect 
268897 60512.4105556 21.3371608181 14.2664006523 0.171865450347 0.0349519681384 20.3427464435 93.7469047501 2.91645457292 2.66812833767 24.1402070704 313.983363727 0.175383502929 60512.4105556 660 22.279381 14.441532 256.261341538 z 30.0 1.22696259881 1.06056325622 22.2447685396 93.1727015814 23.8421180788 -0.29808899161 0.0140501300316 0.00965012553685 
268897 60512.4313889 21.3408545348 14.2671267239 0.171775195078 0.0347483280358 20.3423199758 93.7631205901 2.91644146034 2.66783664681 24.1399465064 313.98763726 0.175254568972 60512.4313889 660 22.279381 14.441532 255.972393413 z 30.0 0.901742598427 0.793232415907 22.559799993 93.1925356021 23.8418575148 -0.29808899161 0.0233448839731 0.0171033994927 
268897 60521.4214931 22.826731347 14.4966680971 0.137356699332 0.0156872408645 20.027253093 100.901458737 2.91084143575 2.54280094857 24.0216232846 315.834686453 0.138249601726 60521.4214931 669 22.279381 14.441532 105.603696649 r 30.0 1.0335662744 0.90159147756 23.8209841184 101.749938326 23.8443294389 -0.177293845688 0.0122732510357 0.00830796657156 
268897 60532.3917824 24.175311415 14.5280687535 0.0887836141316 -0.0108099255358 19.1257652998 110.160246333 2.90417187929 2.39449351837 23.8575482596 318.09628312 0.0894392790018 60532.3917824 680 25.334676 14.729327 239.902546045 i 30.0 1.28111006195 1.10507247092 23.1170707593 109.386101218 23.5649285868 -0.292619672813 0.0037704638386 0.00232795934565 
268897 60532.4106944 24.1770462502 14.5278623095 0.0887905780982 -0.0110240537496 19.1235779562 110.176867683 2.90416054282 2.39424483866 23.8572444347 318.10018912 0.0894723226483 60532.4106944 680 25.334676 14.729327 253.135523187 i 30.0 1.15916985906 1.00483762415 23.2140658967 109.404241425 23.5646247619 -0.292619672813 0.00451290578414 0.00281628949795 
268897 60537.3602662 24.5990171549 14.4428066716 0.0648442956596 -0.0236982966078 18.5097259429 114.571335799 2.90121325074 2.32998256769 23.7762832304 319.123281311 0.069039060985 60537.3602662 685 25.334676 14.729327 269.921741943 g 30.0 1.08340539118 0.942559231553 24.301826043 114.142540429 24.0567011626 0.280417932256 0.00312114545264 0.00190745197598 
268897 60542.3510995 24.8988995315 14.2903688795 0.0397884109289 -0.0374398773873 17.7511766168 119.148862913 2.89828168399 2.26745455743 23.690468926 320.156560171 0.0546338911576 60542.3510995 690 25.334676 14.729327 106.70793019 z 30.0 0.941329424803 0.825772787188 22.3669112124 118.92655701 23.3923799344 -0.29808899161 0.00257171812968 0.00155681197306 
268897 60542.3718634 24.8997515858 14.2895889198 0.039723802704 -0.0376889167881 17.7476076231 119.168337871 2.89826957342 2.26720002249 23.6900999546 320.160862464 0.0547579669996 60542.3718634 690 25.334676 14.729327 114.646661889 z 30.0 0.838550905196 0.741288844071 22.4865797439 118.946583921 23.392010963 -0.29808899161 0.0031716585628 0.00193993354541 
268897 60549.392662 25.0975834483 13.9555503332 0.00312397573172 -0.0583858364832 16.4307991831 125.874091797 2.89421631395 2.18395423359 23.5625756265 321.617183559 0.0584693520249 60549.392662 697 25.334676 14.729327 192.830519548 r 30.0 0.900209808312 0.791972462433 23.8152471259 125.691202788 23.3852817808 -0.177293845688 0.00316831150815 0.00193778004209 
268897 60555.3052662 25.0549988233 13.5610765002 -0.0292912378789 -0.0755433497189 15.0872979227 131.773994445 2.89086856815 2.11903596689 23.4495286196 322.846074358 0.0810232948184 60555.3052662 703 25.334676 14.729327 226.306484541 i 30.0 1.12589514806 0.977485811702 23.2675495288 131.386495909 23.1569089468 -0.292619672813 0.00394409494545 0.00244146549263 
